"ranking","name","highSchool","position","height","weight","stars","rating","college"
1893,"Roland Veal","Chavez (Houston, TX)","S","6-1","177",2,"0.7375","Louisiana-Monroe"
1894,"Kyle Roberts","Edward C Reed (Sparks, NV)","OT","6-6","265",2,"0.7375","Nevada"
1895,"Davian Harper","Mesquite (Mesquite, TX)","WR","6-3","205",2,"0.7375","UTEP"
1896,"DeAndre Roberts","Sylmar (Sylmar, CA)","TE","6-4","285",2,"0.7375","Nevada"
1897,"Corey Carmichael","Woodstock (Woodstock, GA)","OLB","5-11","205",2,"0.7368","Middle Tennessee State"
1898,"Max Smith","Birmingham (Van Nuys, CA)","PRO","6-5","215",2,"0.7367","Kentucky"
1899,"J.D. Pride","Totino-Grace (Minneapolis, MN)","DUAL","6-1","190",2,"0.7363","Minnesota"
1900,"A.J. McGovern","Wyoming Valley West  (Plymouth, PA)","OG","6-2","282",2,"0.7363","Army"
1901,"Dalton Bennett","Marianna (Marianna, FL)","OG","6-4","250",2,"0.7361","Troy"
1902,"Josh Woods","Cocoa (Cocoa, FL)","OT","6-5","299",2,"0.7354","Eastern Michigan"
1903,"Kevin King","Edsel Ford (Dearborn, MI)","RB","5-10","175",2,"0.7354","Central Michigan"
1904,"Bobby McFadden","Carman-Ainsworth (Flint, MI)","OT","6-7","268",2,"0.7354","Eastern Michigan"
1905,"Carlows Brown","McKeesport (Mckeesport, PA)","ILB","6-2","240",2,"0.7354","Kent State"
1906,"David Lefotu","Pearl City (Pearl City, HI)","OG","6-4","290",2,"0.7354","Hawaii"
1907,"Wes Tonkery","Bridgeport (Bridgeport, WV)","S","6-1","190",2,"0.7352","West Virginia"
1908,"Nick Diaz","Redondo (Redondo Beach, CA)","K","5-9","180",2,"0.7344","Utah State"
1909,"Logan Moore","Fairmont (Fairmont, WV)","DUAL","6-0","185",2,"0.7333","Fairmont State"
1910,"Ryan Murphy","Oakland Technical (Oakland, CA)","S","6-2","190",2,"0.7333","Oregon State"
1911,"Xavier Ruben","Lee (Baytown, TX)","DT","6-3","285",2,"0.7333","Baylor"
1912,"Jacob Jenkins","Gilmer (Gilmer, TX)","OG","6-3","260",2,"0.7333","Oklahoma State"
1913,"Taylor Barnhill","Northwest (Justin, TX)","PRO","6-4","215",2,"0.7333","UNLV"
1914,"Elijah Jones","Warren Central (Indianapolis, IN)","DT","6-2","285",2,"0.7333","Toledo"
1915,"Nykiren Wellington","Holmes (San Antonio, TX)","OT","6-6","275",2,"0.7333","TCU"
1916,"Tyler Horn","Mountain View (Meridian, ID)","WDE","6-4","230",2,"0.7333","Boise State"
1917,"Mahbu Keels","Mission Bay (San Diego, CA)","CB","6-1","170",2,"0.7333","San Diego State"
1918,"Marquis Hood","Dr. Phillips (Orlando, FL)","OLB","6-2","201",2,"0.7333","Colorado State"
1919,"Alvin Davis","Wayne County (Jesup, GA)","WDE","6-4","225",2,"0.7333","Kentucky"
1920,"Keba Agostinho","Taylor (Katy, TX)","SDE","6-3","253",2,"0.7333","Kansas"
1921,"Matt Finnin","Crete-Monee (Crete, IL)","OT","6-6","304",2,"0.7333","Western Michigan"
1922,"Djwany Mera","South Broward (Hollywood, FL)","SDE","6-4","225",2,"0.7333","Rutgers"
1923,"Charlie Walker","Stevenson (Livonia, MI)","ILB","6-3","215",2,"0.7333","Bowling Green"
1924,"Keegan Andersen","Juan Diego Catholic (Draper, UT)","WR","6-2","192",2,"0.7333","Utah State"
1925,"Jay Waddell","Hesperia (Hesperia, CA)","WR","6-0","175",2,"0.7333","San Diego State"
1926,"Matthew Simmons","Bishop Montgomery (Torrance, CA)","CB","6-0","175",2,"0.7333","Washington State"
1927,"Donnell Hawkins","Copperas Cove (Copperas Cove, TX)","OLB","6-1","210",2,"0.7333","Tulsa"
1928,"Camaron Beard","Cathedral (Indianapolis, IN)","SDE","6-6","235",2,"0.7333","Cincinnati"
1929,"Desmond Warren","Houston Co Sch (Columbia, AL)","OLB","6-2","205",2,"0.7333","UAB"
1930,"Everett Beed","Serrano (Death Valley, CA)","WDE","6-3","225",2,"0.7333","San Diego State"
1931,"James Radcliffe","Cinco Ranch (Katy, TX)","OLB","6-1","212",2,"0.7333","Rice"
1932,"Marquess Wilson","Tulare Union (Tulare, CA)","WR","6-3","180",2,"0.7333","Washington State"
1933,"Nick Appel","Bishop Denis J. O'Connell (Arlington, VA)","OT","6-6","305",2,"0.7333","North Carolina"
1934,"Jackie Williams","Vigor (Mobile, AL)","WR","5-11","185",2,"0.7333","UAB"
1935,"Jalen Saunders","Pleasant Grove (Elk Grove, CA)","WR","5-8","141",2,"0.7333","Fresno State"
1936,"Brandon Denmark","James Rickards (Tallahassee, FL)","OLB","6-4","214",2,"0.7333","Illinois"
1937,"Quinton Alton","Hillcrest (Memphis, TN)","OT","6-6","245",2,"0.7333","North Carolina"
1938,"Xavius Boyd","Lakewood (Saint Petersburg, FL)","S","6-2","215",2,"0.7333","Western Kentucky"
1939,"T.J. Taimatuia","Artesia (Lakewood, CA)","OLB","6-4","225",2,"0.7333","Hawaii"
1940,"Shaan Johnson","Richard Gahr (Cerritos, CA)","WR","6-2","175",2,"0.7333","Utah State"
1941,"David Fowler","Daphne (Daphne, AL)","OG","6-4","290",2,"0.7333","Southern Miss"
1942,"Aaron Brown","Eleanor Roosevelt (Corona, CA)","S","6-1","185",2,"0.7333","Nevada"
1943,"Tory Squires","DePaul College Prep (Chicago, IL)","WDE","-","-",2,"0.7333","Ball State"
1944,"Kendall Hayes","Lancaster (Lancaster, TX)","CB","5-10","180",2,"0.7333","Louisiana Tech"
1945,"Brad Harrah","Pleasant (Marion, OH)","SDE","6-7","240",2,"0.7333","Cincinnati"
1946,"Tim Cornett","North Shore (Houston, TX)","RB","6-1","190",2,"0.7333","UNLV"
1947,"Sean Alston","Los Osos (Rancho Cucamonga, CA)","CB","5-10","175",2,"0.7333","Fresno State"
1948,"Kyle Nunn","Mira Costa (Manhattan Beach, CA)","WR","-","-",2,"0.7333","San Jose State"
1949,"Jason Fanaika","Pleasant Grove (Pleasant Grove, UT)","WDE","6-3","220",2,"0.7333","Utah State"
1950,"Detrick Bonner","Luella (Locust Grove, GA)","CB","6-0","180",2,"0.7333","Virginia Tech"
1951,"D.J. Jones","Steele (Schertz, TX)","CB","6-0","180",2,"0.7333","Houston"
1952,"Clifton Murphy","Little Elm (Little Elm, TX)","WDE","6-4","230",2,"0.7333","TCU"
1953,"Dwayne Garrett","Chaparral (Paradise Valley, AZ)","RB","6-0","180",2,"0.7333","San Diego State"
1954,"Todd Washington","Lutcher (Lutcher, LA)","CB","5-11","180",2,"0.7333","Memphis"
1955,"Jordan Ozerities","Mt. Dora (Mount Dora, FL)","CB","5-10","185",2,"0.7333","UCF"
1956,"Devon Hughes","Sandy Creek (Tyrone, GA)","WR","6-0","185",2,"0.7333","Buffalo"
1957,"Bubba Poueu-Luna","Great Oak (Temecula, CA)","WR","6-0","175",2,"0.7333","Hawaii"
1958,"Greg Mancz","Anderson (Cincinnati, OH)","OT","6-5","270",2,"0.7333","Toledo"
1959,"Justin Penn","Bassfield (Bassfield, MS)","OLB","6-1","195",2,"0.7333","Southern Miss"
1960,"Dechane Durante","Zebulon B. Vance (Charlotte, NC)","S","6-2","195",2,"0.7333","Northern Illinois"
1961,"Eric Tomlinson","Klein (Spring, TX)","TE","6-6","220",2,"0.7333","UTEP"
1962,"Tim Smith","Lee (Baytown, TX)","OG","6-4","286",2,"0.7333","Baylor"
1963,"Stephen Bryant","New Deal (O'Donnell, TX)","TE","6-5","220",2,"0.7333","TCU"
1964,"Corvell Harrison-Gay","Northeast Jones (Laurel, MS)","SDE","6-3","220",2,"0.7333","Mississippi State"
1965,"Larry Dixon","Olympic (Bremerton, WA)","RB","6-0","225",2,"0.7333","Army"
1966,"Wykie Freeman","Pasadena Memorial (Pasadena, TX)","CB","5-10","160",2,"0.7333","Utah"
1967,"Tyrell Jenkins","Henderson (Henderson, TX)","DUAL","6-3","185",2,"0.7333","Baylor"
1968,"Clive Walford","Glades Central (Belle Glade, FL)","TE","6-6","225",2,"0.7333","Miami"
1969,"Antonio Graves","Pleasant Grove (Texarkana, TX)","ATH","6-1","210",2,"0.7333","TCU"
1970,"Michael Bibbee","North Eugene (Eugene, OR)","ILB","6-3","225",2,"0.7333","Oregon State"
1971,"Justin Halley","Boca Raton (Boca Raton, FL)","S","6-2","166",2,"0.7333","FIU"
1972,"Eric Braswell","Shoemaker (Killeen, TX)","WDE","6-4","238",2,"0.7333","Houston"
1973,"Crockett Gillmore","Bushland (Briscoe, TX)","TE","6-6","226",2,"0.7333","Colorado State"
1974,"Betim Bujari","Secaucus (Secaucus, NJ)","OG","6-4","290",2,"0.7333","Rutgers"
1975,"Corey Jones","Mitchell (Memphis, TN)","WDE","6-4","235",2,"0.7333","Memphis"
1976,"Keith Wenning","Coldwater (Coldwater, OH)","DUAL","6-2","220",2,"0.7333","Ball State"
1977,"Malcolm Cater","Riverhead Senior (Riverhead, NY)","OLB","6-1","210",2,"0.7333","Syracuse"
1978,"Avery Poates","Rancho Verde (Moreno Valley, CA)","OG","6-4","305",2,"0.7333","Nevada"
1979,"Duran Hollis","Polytechnic (Fort Worth, TX)","RB","5-10","190",2,"0.7333","Iowa State"
1980,"Nordly Capi","Ocoee (Ocoee, FL)","WDE","6-2","242",2,"0.7333","Colorado State"
1981,"Kevin Wright","Christian Life Academy (Baton Rouge, LA)","ATH","6-3","215",2,"0.7333","Memphis"
1982,"Chris Walton","Grady (Atlanta, GA)","WDE","6-3","220",2,"0.7333","UAB"
1983,"Quenton Brown","Tucker (Tucker, GA)","SDE","6-3","215",2,"0.7333","UCF"
1984,"Gavin Stansbury","Franklin Senior (Franklin, LA)","WDE","6-3","235",2,"0.7333","Texas A&M"
1985,"Senorise Perry","Chattooga (Summerville, GA)","WR","6-0","180",2,"0.7333","Louisville"
1986,"Woodley Cadet","Seminole Ridge (Loxahatchee, FL)","S","6-2","200",2,"0.7333","UCF"
1987,"Quentin George","Van Buren (Van Buren, AR)","ILB","6-2","220",2,"0.7333","Tulsa"
1988,"Bryce Quigley","Granite Hills (Apple Valley, CA)","TE","6-5","240",2,"0.7333","San Diego State"
1989,"Darien Johnson","Bishop Amat (La Puente, CA)","CB","5-9","180",2,"0.7333","New Mexico State"
1990,"Andrew Turzilli","Butler (Butler, NJ)","WR","6-4","185",2,"0.7333","Kansas"
1991,"Langston Williams","Bowie (Arlington, TX)","WR","5-9","160",2,"0.7333","Houston"
1992,"Jake Irwin","Waunakee (Waunakee, WI)","SDE","6-4","255",2,"0.7333","Wisconsin"
1993,"Justin Tukes","Worth County (Sylvester, GA)","TE","6-5","225",2,"0.7333","UCF"
1994,"Da'Ron Brown","Morgan Park (Chicago, IL)","WR","6-1","180",2,"0.7333","Northern Illinois"
1995,"Michael Walker","Brenham (Brenham, TX)","CB","5-11","170",2,"0.7333","Utah"
1996,"Cody Ralston","Calhoun (Calhoun, GA)","OLB","6-2","196",2,"0.7333","UCF"
1997,"Der'Rikk Thompson","Troup (Troup, TX)","ATH","6-0","188",2,"0.7333","SMU"
1998,"Trevor Demko","Mount Carmel (Mount Pleasant, PA)","SDE","6-6","245",2,"0.7333","West Virginia"
1999,"Steve Mehrer","Dublin Jerome (Dublin, OH)","ILB","6-1","220",2,"0.7333","Kent State"
2000,"Jeremy Hall","Brenham Christian Academy (Brenham, TX)","CB","5-11","195",2,"0.7333","SMU"
2001,"Devonta Tabannah","Potomac (Oxon Hill, MD)","CB","5-10","161",2,"0.7330","New Mexico"
2002,"Chase Cochran","Lebanon (Lebanon, OH)","WR","6-1","156",2,"0.7324","Ohio"
2003,"Sam Cooper","Ensworth (Nashville, TN)","TE","6-5","230",2,"0.7315","Clemson"
2004,"Andre Huval","St. Thomas More (Lafayette, LA)","OG","6-1","290",2,"0.7313","Louisiana-Lafayette"
2005,"Tommy Stephens","Marianna (Marianna, FL)","WDE","6-4","240",2,"0.7313","Troy"
2006,"Keenen Gibbs","La Salle (Cincinnati, OH)","DT","6-1","250",2,"0.7297","Toledo"
2007,"Khari Burke","South Plantation (Fort Lauderdale, FL)","CB","5-10","164",2,"0.7296","Middle Tennessee State"
2008,"Rob Forst","Manasquan (Manasquan, NJ)","OG","6-4","280",2,"0.7292","Rutgers"
2009,"Calvin Thompson","Vista Ridge (Leander, TX)","RB","6-2","191",2,"0.7292","Idaho"
2010,"Jayson Washington","Moscow Senior (Moscow, ID)","RB","5-9","155",2,"0.7280","Idaho"
2011,"Ian Wiggins","Cheshire Academy (Cheshire, CT)","OT","6-3","265",2,"0.7269","Tulane"
2012,"Alan Turner","Junction City (Junction City, AR)","S","6-0","202",2,"0.7267","Arkansas"
2013,"Cameron Allerheiligen","Keller (Keller, TX)","PRO","6-3","190",2,"0.7241","Arizona"
2014,"Leighton Gasque","Hiram (Hiram, GA)","OLB","6-3","190",2,"0.7222","Middle Tennessee State"
2015,"Chris Sharpe","Stephenson (Stone Mountain, GA)","CB","5-11","175",2,"0.7222","Middle Tennessee State"
2016,"Bryce Callahan","Cy Woods (Cypress, TX)","CB","5-10","170",2,"0.7222","Rice"
2017,"Pat McNeil","WP Davidson (Mobile, AL)","DT","6-3","280",2,"0.7222","Middle Tennessee State"
2018,"Tyler Mason","San Leandro (San Leandro, CA)","RB","5-8","175",2,"0.7222","Middle Tennessee State"
2019,"David Peterson","Redlands East Valley (Redlands, CA)","OT","-","-",2,"0.7222","San Jose State"
2020,"Deven Drane","Plantation (Fort Lauderdale, FL)","CB","5-11","180",2,"0.7222","Cincinnati"
2021,"Andrew Gustafson","Chaparral (Paradise Valley, AZ)","OT","6-6","270",2,"0.7222","Fresno State"
2022,"Nick Sink","Forsyth Country Day School (Lewisville, NC)","TE","6-5","250",2,"0.7222","Duke"
2023,"Earl Lucas","Prattville (Prattville, AL)","WR","5-8","150",2,"0.7222","Arkansas State"
2024,"Tony Jacob","Westlake (Atlanta, GA)","OT","6-8","310",2,"0.7222","UCF"
2025,"Henley Griffon","Apopka (Apopka, FL)","TE","6-5","217",2,"0.7222","Colorado"
2026,"Colin Voss","East Grand Rapids (Grand Rapids, MI)","TE","6-7","225",2,"0.7222","Central Michigan"
2027,"Marvin Ford","Dr. Phillips (Orlando, FL)","S","5-9","185",2,"0.7222","Colorado State"
2028,"Tyree Robinson","Haines City Senior (Haines City, FL)","CB","5-10","185",2,"0.7222","Western Kentucky"
2029,"Chris Head","Jackson (Jackson, GA)","TE","6-5","205",2,"0.7222","Marshall"
2030,"Samson Anguay","James Campbell (Ewa Beach, HI)","WR","5-8","155",2,"0.7222","Hawaii"
2031,"Maurice Roberts","Immokalee (Immokalee, FL)","CB","5-10","178",2,"0.7222","Western Michigan"
2032,"Byron Jones","St Paul Catholic (Bristol, CT)","S","6-1","175",2,"0.7222","Connecticut"
2033,"Charles Green","Seminole (Sanford, FL)","SDE","6-3","221",2,"0.7222","Colorado State"
2034,"Taylor George","Redwood (Visalia, CA)","SDE","6-4","245",2,"0.7222","Nevada"
2035,"Keenan Holman","Central (San Angelo, TX)","WR","6-1","178",2,"0.7222","SMU"
2036,"Bernard Blake","Bastrop (Bastrop, TX)","CB","6-0","177",2,"0.7222","Colorado State"
2037,"Austin Bailey","DeMatha Catholic (Hyattsville, MD)","FB","6-0","238",2,"0.7222","Akron"
2038,"Chris Parks","Conroe (Conroe, TX)","S","6-1","170",2,"0.7222","SMU"
2039,"Anthony Riggins","Angelo Rodriguez (Fairfield, CA)","CB","6-0","190",2,"0.7222","Fresno State"
2040,"Eric Lefeld","Coldwater (Coldwater, OH)","WDE","6-7","230",2,"0.7222","Cincinnati"
2041,"Dwellie Striggles","University School (Fort Lauderdale, FL)","CB","5-10","170",2,"0.7222","Buffalo"
2042,"Roney Lozano","American (Hialeah, FL)","DT","6-3","275",2,"0.7222","Cincinnati"
2043,"Michael Johnson","Clintondale (Clinton Township, MI)","WR","6-0","203",2,"0.7222","Western Michigan"
2044,"David Katina","Fa'asao Marist (Pago Pago, AS)","SDE","6-2","225",2,"0.7222","Hawaii"
2045,"Chris Acosta","Hialeah (Hialeah, FL)","OT","6-3","270",2,"0.7222","Louisville"
2046,"Chase Garnham","Fairhope (Fairhope, AL)","OLB","6-2","210",2,"0.7222","Vanderbilt"
2047,"Tebucky Jones","New Britain (New Britain, CT)","WR","6-0","180",2,"0.7222","Connecticut"
2048,"Ezell Ruffin","Woodrow Wilson Senior (Los Angeles, CA)","WR","6-1","190",2,"0.7222","San Diego State"
2049,"Jermaine Kelson","Miami Southridge (Miami, FL)","ATH","5-8","170",2,"0.7222","Marshall"
2050,"Brian Williams","Peachtree Ridge (Suwanee, GA)","CB","6-1","175",2,"0.7222","Indiana"
2051,"Christian Holmes","Puckett Attendance Center (Pulaski, MS)","OLB","6-2","235",2,"0.7222","Mississippi State"
2052,"Garrett Smith","Cardinal Gibbons (Fort Lauderdale, FL)","CB","5-9","170",2,"0.7222","Western Michigan"
2053,"Angel Santiago","Etiwanda (Rancho Cucamonga, CA)","DUAL","5-11","175",2,"0.7222","Army"
2054,"Corey Mason","Elder (Cincinnati, OH)","OLB","6-3","220",2,"0.7222","Cincinnati"
2055,"Jay James","Jones (Orlando, FL)","WR","6-3","215",2,"0.7222","Colorado State"
2056,"Malcolm Strong","Stephenson (Stone Mountain, GA)","SDE","6-4","230",2,"0.7222","Marshall"
2057,"Ipulasi Eselu","Moanalua (Honolulu, HI)","WDE","6-2","205",2,"0.7222","Hawaii"
2058,"Hans Louis","Chaminade-Madonna Prep (Hollywood, FL)","OLB","6-0","210",2,"0.7222","USF"
2059,"Jeremiah Farley","Longview (Longview, TX)","DT","6-1","264",2,"0.7222","Houston"
2060,"Bar'ee Boyd","Lakewood (Saint Petersburg, FL)","OLB","6-1","210",2,"0.7222","Western Kentucky"
2061,"Cody Silk","De La Salle Collegiate (Warren, MI)","OG","6-4","275",2,"0.7222","Bowling Green"
2062,"Demitri Beal","Chaminade-Madonna Prep (Hollywood, FL)","CB","5-10","170",2,"0.7222","Cincinnati"
2063,"Aaron Kramer","Duxbury (Duxbury, MA)","OT","6-7","275",2,"0.7222","Boston College"
2064,"Drew Martinez","Green River (Green River, WY)","WR","6-1","170",2,"0.7222","Wyoming"
2065,"T.J. Ross","Southern (Durham, NC)","ILB","6-0","215",2,"0.7222","Marshall"
2066,"Teu Kautai","The Oakridge School (Arlington, TX)","OLB","6-2","200",2,"0.7222","Brigham Young"
2067,"Mike Fleurizard","Dwyer (Palm Beach Gardens, FL)","DT","6-4","285",2,"0.7222","Marshall"
2068,"Clifford Morgan","Frostproof (Frostproof, FL)","S","6-2","190",2,"0.7222","Iowa State"
2069,"A.J. Scott","Robert E. Lee (Staunton, VA)","SDE","6-5","272",2,"0.7222","Marshall"
2070,"Caleb Southworth","Piketon Jr/sr (Piketon, OH)","WDE","6-5","220",2,"0.7222","Central Michigan"
2071,"Nathan Ollie","Mount Carmel (Chicago, IL)","DT","6-1","290",2,"0.7222","Ball State"
2072,"Cordero Dixon","North Gwinnett (Suwanee, GA)","WR","6-1","185",2,"0.7222","Buffalo"
2073,"Dillon Day","West Monroe (West Monroe, LA)","OG","6-4","295",2,"0.7222","Mississippi State"
2074,"Fitz Lassing","Montgomery Bell Academy (Nashville, TN)","OLB","6-3","225",2,"0.7222","Vanderbilt"
2075,"Robert Singletary","Kingwood (Humble, TX)","OLB","6-4","220",2,"0.7222","Baylor"
2076,"Peter Terrana","Northeast (Saint Petersburg, FL)","TE","6-4","220",2,"0.7222","Western Michigan"
2077,"Kedron Aker","Calhoun (Calhoun, GA)","ILB","6-0","198",2,"0.7222","UAB"
2078,"Marcus Beaurem","Stevenson (Livonia, MI)","WR","5-11","175",2,"0.7222","Bowling Green"
2079,"Steven Clarke","Boyd Anderson (Fort Lauderdale, FL)","CB","5-9","180",2,"0.7222","Vanderbilt"
2080,"Scott Jones","St Joseph Academy (Saint Augustine, FL)","RB","5-9","185",2,"0.7222","Army"
2081,"Fidel Montgomery","Marianna (Marianna, FL)","CB","6-0","183",2,"0.7222","Troy"
2082,"Mike Jones","Kempner (Sugar Land, TX)","DT","6-3","255",2,"0.7222","Texas Tech"
2083,"Carlos Gray","Pinson Valley (Pinson, AL)","DT","6-3","300",2,"0.7222","North Carolina"
2084,"Gabe Martin","Grand Blanc Community (Grand Blanc, MI)","OLB","6-2","210",2,"0.7222","Bowling Green"
2085,"Tyeler Davison","Desert Mountain (Scottsdale, AZ)","DT","6-2","275",2,"0.7222","Fresno State"
2086,"Tajh Hasson","Cathedral (Los Angeles, CA)","ATH","6-1","180",2,"0.7222","UNLV"
2087,"Michael Schrang","Kingwood (Humble, TX)","S","6-2","190",2,"0.7222","Louisiana Tech"
2088,"Jamar Thomas","Southern University Lab School (Baton Rouge, LA)","RB","5-11","195",2,"0.7222","Tulane"
2089,"Rene Siluano","Oceanside (Oceanside, CA)","S","5-10","190",2,"0.7222","San Diego State"
2090,"Tony Zenon","Deerfield-Windsor School (Americus, GA)","RB","5-8","174",2,"0.7222","Georgia Tech"
2091,"Clayton Geathers","Carvers Bay (Hemingway, SC)","S","6-1","190",2,"0.7222","UCF"
2092,"Marcus Penn","Whetstone (Columbus, OH)","S","6-1","193",2,"0.7222","Eastern Michigan"
2093,"Reshard Cliett","Thomas County Central (Thomasville, GA)","S","6-2","200",2,"0.7222","USF"
2094,"Caleb Vincent","Hollywood Hills (Hollywood, FL)","OLB","6-2","215",2,"0.7222","FIU"
2095,"Tajh Fite","Bryan Adams (Dallas, TX)","WDE","6-2","230",2,"0.7222","UTEP"
2096,"Marcus Howard","Inglewood (Inglewood, CA)","SDE","-","-",2,"0.7222","San Jose State"
2097,"Vance Green","Gilmer (Gilmer, TX)","S","5-11","200",2,"0.7222","Colorado State"
2098,"Kai Dominguez","St Joseph Regional (Montvale, NJ)","WR","6-1","165",2,"0.7222","Louisville"
2099,"Taylor Kelly","Eagle (Eagle, ID)","DUAL","6-3","185",2,"0.7222","Arizona State"
2100,"Gerard Shillow","Stony Point (Round Rock, TX)","WR","6-2","240",2,"0.7222","Louisiana Tech"
2101,"Jorge Vicioso","Passaic (Passaic, NJ)","OT","6-5","290",2,"0.7222","Rutgers"
2102,"Mark Hansson","Palm Harbor University (Palm Harbor, FL)","OT","6-5","256",2,"0.7222","Connecticut"
2103,"Darius Gilbert","Hamilton (Hamilton, OH)","SDE","6-2","250",2,"0.7222","Bowling Green"
2104,"Michael Kinville","Catholic Central (Novi, MI)","ILB","6-4","220",2,"0.7222","Central Michigan"
2105,"Fred Overstreet","Jefferson (Tampa, FL)","ILB","6-1","220",2,"0.7222","Rutgers"
2106,"Blaine Clausell","Baker (Mobile, AL)","OT","6-7","295",2,"0.7222","Mississippi State"
2107,"Trey Payne","Klein Oak (Spring, TX)","CB","5-8","153",2,"0.7222","Miami (OH)"
2108,"Blake Goodell","Traverse City West (Traverse City, MI)","OC","6-3","265",2,"0.7222","Northern Illinois"
2109,"LeBranden Richardson","Miami Central (Miami, FL)","OLB","6-2","225",2,"0.7222","UCF"
2110,"Deveon Dinwiddie","Hutchinson (Hutchinson, KS)","RB","5-9","175",2,"0.7222","Kansas State"
2111,"Aaron Foster","West Bloomfield (West Bloomfield, MI)","S","6-0","190",2,"0.7222","Bowling Green"
2112,"Davious Chestnut","Carvers Bay (Hemingway, SC)","CB","6-3","185",2,"0.7222","UCF"
2113,"Brandon Golden","Charter Oak (Covina, CA)","ATH","6-0","192",2,"0.7222","Washington State"
2114,"Kyle Sosnowski","Capital  (Boise, ID)","S","6-3","203",2,"0.7222","Boise State"
2115,"Brent Comardelle","Clear Creek (League City, TX)","WR","6-0","180",2,"0.7222","Tulane"
2116,"Bo Wallace","Giles County (Pulaski, TN)","PRO","6-4","183",2,"0.7222","Arkansas State"
2117,"Uchenna Nwabuike","Hightower (Missouri City, TX)","ILB","6-1","211",2,"0.7222","SMU"
2118,"Devin Patterson","North Mesquite (Mesquite, TX)","WR","6-0","180",2,"0.7222","UTEP"
2119,"Garrett Scott","Coffee (Douglas, GA)","OG","6-4","270",2,"0.7222","Marshall"
2120,"Ty Scott","Palmetto (Palmetto, FL)","S","6-2","200",2,"0.7222","Western Kentucky"
2121,"Shaquille Jefferson","Lexington (Mansfield, OH)","S","6-0","180",2,"0.7222","Indiana"
2122,"Jamar McClain","Miami Central (Miami, FL)","CB","5-10","175",2,"0.7222","UCF"
2123,"Ryan Russell","Creekview (Carrollton, TX)","ATH","6-4","230",2,"0.7222","Purdue"
2124,"Travis Tuiloma","Washburn Rural (Topeka, KS)","DT","6-3","290",2,"0.7222","Brigham Young"
2125,"Eric Dungy","Plant (Tampa, FL)","S","6-1","185",2,"0.7222","Oregon"
2126,"Nevin Lawson","Piper (Fort Lauderdale, FL)","CB","5-11","180",2,"0.7222","Utah State"
2127,"Travis Bogard","Inglemoor (Kenmore, WA)","OC","6-4","275",2,"0.7222","Wyoming"
2128,"Josh Hendershot","Newark Catholic (Newark, OH)","OG","6-4","275",2,"0.7222","Toledo"
2129,"Kent King","Gladstone Area (Gladstone, MI)","OT","6-5","280",2,"0.7222","Central Michigan"
2130,"Lemar Durant","Terry Fox (Port Coquitlam, BC)","WR","6-2","210",2,"0.7222","Nevada"
2131,"D'Antwone King","Calera (Calera, AL)","OG","6-4","330",2,"0.7222","UAB"
2132,"Jeff Veinotte","St Peter-marian Catholic Jr-sr (Worcester, MA)","OT","6-5","305",2,"0.7222","Buffalo"
2133,"Ty Sambrailo","St Francis Central Coast Catholic (Watsonville, CA)","OT","6-5","273",2,"0.7197","Colorado State"
2134,"Wilson Love","Mt Brook Sch (Birmingham, AL)","DT","6-3","276",2,"0.7167","Alabama"
2135,"Javon Bell","Jean Ribault (Jacksonville, FL)","WR","5-11","170",2,"0.7167","South Carolina"
2136,"Javontee Herndon","The Bolles School (Jacksonville, FL)","WR","6-1","185",2,"0.7167","Arkansas"
2137,"Judd Hunt","Oneonta (Oneonta, AL)","OT","6-6","260",2,"0.7148","Middle Tennessee State"
2138,"Curry Sexton","Abilene (Abilene, KS)","ATH","6-0","190",2,"0.7148","Kansas State"
2139,"Darius Lively","Lancaster (Lancaster, TX)","WDE","6-3","225",2,"0.7148","Louisiana-Monroe"
2140,"Jeron Boykin","Amelia L. Johnson Sch (Thomaston, AL)","DT","6-7","301",2,"0.7148","Troy"
2141,"Vincent Eddie","DeSoto (DeSoto, TX)","CB","5-11","175",2,"0.7148","Louisiana-Monroe"
2142,"Jeremy Curry","Bolingbrook (Bolingbrook, IL)","WDE","6-3","225",2,"0.7111","Eastern Michigan"
2143,"Parker Hausknecht","Alta (Sandy, UT)","OLB","6-2","200",2,"0.7111","Utah State"
2144,"Aaron Morris","Wylie (Wylie, TX)","WR","6-2","175",2,"0.7111","UTEP"
2145,"Chris Mayes","Riverdale (Murfreesboro, TN)","OG","6-3","290",2,"0.7111","Navy"
2146,"Sae Tautu","Lone Peak (American Fork, UT)","OLB","6-3","230",2,"0.7111","Brigham Young"
2147,"Isaiah Anderson","Franklin (Franklin, TN)","OT","6-3","295",2,"0.7111","Middle Tennessee State"
2148,"Nick Martin","Los Osos (Rancho Cucamonga, CA)","OT","6-5","300",2,"0.7111","UTEP"
2149,"Raiques Crump","Minor  (Adamsville, AL)","OLB","6-2","220",2,"0.7111","Tennessee"
2150,"Bryce Hager","Westlake (Austin, TX)","ILB","6-1","212",2,"0.7111","Baylor"
2151,"Drew Carroll","Abilene (Abilene, TX)","OG","6-4","280",2,"0.7111","Rice"
2152,"Bronson Marsh","Millard South (Omaha, NE)","ATH","6-0","200",2,"0.7111","Nebraska"
2153,"Tyler Loos","Sterling (Sterling, IL)","OT","6-5","270",2,"0.7111","Northern Illinois"
2154,"Allen Sampson","Plant (Tampa, FL)","WR","5-7","142",2,"0.7111","Hawaii"
